epoch,loss_step,step,val_loss,loss_epoch
103,0.12263826513364876,33449,,
103,0.10058025286716353,33499,,
103,0.10669936663723256,33549,,
103,,33591,0.12326172500949159,
103,,33591,,0.10826944066594234
104,0.11018308674928134,33599,,
104,0.10783057202016835,33649,,
104,0.11768874086259526,33699,,
104,0.11670661432355109,33749,,
104,0.11991262301289454,33799,,
104,0.11213518571110015,33849,,
104,0.09991925540672228,33899,,
104,,33914,0.12411022998072052,
104,,33914,,0.10806684995958858
105,0.10644220946755235,33949,,
105,0.0992489715073043,33999,,
105,0.11913467277413778,34049,,
105,0.10409260633514325,34099,,
105,0.10744140033778216,34149,,
105,0.11340780638150098,34199,,
105,,34237,0.12370118915827398,
105,,34237,,0.10784651282097246
106,0.10244314183694876,34249,,
106,0.10613400498023948,34299,,
106,0.09778269824376015,34349,,
106,0.09719552780761878,34399,,
106,0.1137614454045069,34449,,
106,0.11828071931121188,34499,,
106,0.11101224684144408,34549,,
106,,34560,0.12419010171834306,
106,,34560,,0.10788845185552888
107,0.10557758845009303,34599,,
107,0.1179810085734133,34649,,
107,0.11945542952289193,34699,,
107,0.11229486773016296,34749,,
107,0.11468352972314624,34799,,
107,0.09554435662786669,34849,,
107,,34883,0.12393151928474433,
107,,34883,,0.10747865256043813
108,0.1115008567234872,34899,,
108,0.10073307904544983,34949,,
108,0.10973340722577066,34999,,
108,0.10355636858516543,35049,,
108,0.1179606206022411,35099,,
108,0.1003351581844385,35149,,
108,0.10378855675106284,35199,,
108,,35206,0.1226826827891447,
108,,35206,,0.10613262897888916
109,0.10725937484664937,35249,,
109,0.11298987560971586,35299,,
109,0.10359720293438686,35349,,
109,0.10000702229469577,35399,,
109,0.09801857388234587,35449,,
109,0.10497901620568002,35499,,
109,,35529,0.12281031396465052,
109,,35529,,0.10595654629533043
110,0.10607848805369377,35549,,
110,0.09601422804264673,35599,,
110,0.10250679207811936,35649,,
110,0.10296587615124342,35699,,
110,0.12487557572252757,35749,,
110,0.11580626522303333,35799,,
110,0.1027387057855512,35849,,
110,,35852,0.12278628043787645,
110,,35852,,0.10595951586518114
111,0.10760378147400759,35899,,
111,0.10493389125459213,35949,,
111,0.11252912945950871,35999,,
111,0.10529844240578955,36049,,
111,0.10719036820186913,36099,,
111,0.10289866331363112,36149,,
111,,36175,0.12264511742696685,
111,,36175,,0.10582890818283276
112,0.11388550504111594,36199,,
112,0.11332833166376935,36249,,
112,0.10622665110515582,36299,,
112,0.1067729261108621,36349,,
112,0.10439278658411244,36399,,
112,0.09209464797402776,36449,,
112,,36498,0.12274661556814472,
112,,36498,,0.10573300033098366
113,0.10385575963315798,36499,,
113,0.10278706238976026,36549,,
113,0.09630724085591369,36599,,
113,0.11567313557530864,36649,,
113,0.09899721691658346,36699,,
113,0.09937401755157046,36749,,
113,0.11196483330134233,36799,,
113,,36821,0.12273820041808221,
113,,36821,,0.10560502878802831
114,0.10582864439878696,36849,,
114,0.10968441889839861,36899,,
114,0.11898331943092295,36949,,
114,0.107913634392103,36999,,
114,0.10423105609424277,37049,,
114,0.11034322782484397,37099,,
114,,37144,0.12288515506250021,
114,,37144,,0.10563889107026242
115,0.10138567972041257,37149,,
115,0.1119940559042379,37199,,
115,0.10304851739259124,37249,,
115,0.11315395780935958,37299,,
115,0.10667718236277461,37349,,
115,0.10162328004148796,37399,,
115,0.11064988305455446,37449,,
115,,37467,0.12278322854614322,
115,,37467,,0.1056546567408623
116,0.10044380808516114,37499,,
116,0.10393765433641662,37549,,
116,0.1054136137692066,37599,,
116,0.11327564826741021,37649,,
116,0.11256143109735377,37699,,
116,0.09743890012662036,37749,,
116,,37790,0.1228818658935585,
116,,37790,,0.10557381652709749
117,0.0987769856613136,37799,,
117,0.10237449462690243,37849,,
117,0.1083243859132873,37899,,
117,0.1109189462443344,37949,,
117,0.11434800738487477,37999,,
117,0.112861440726563,38049,,
117,0.10007806449820729,38099,,
117,,38113,0.12284348168039683,
117,,38113,,0.10541510471668433
118,0.09636430483605557,38149,,
118,0.11243749398287062,38199,,
118,0.10301634825236029,38249,,
118,0.10769979853616338,38299,,
118,0.10206357781936459,38349,,
118,0.11041618266981236,38399,,
118,,38436,0.12282369424476934,
118,,38436,,0.10545268207502558
119,0.10312768543367828,38449,,
119,0.10031096163325817,38499,,
119,0.10607328184458065,38549,,
119,0.1181695809197066,38599,,
119,0.09973864963601975,38649,,
119,0.1048948827305449,38699,,
119,0.11399721570309568,38749,,
119,,38759,0.12286373792105,
119,,38759,,0.10529130779148622
120,0.11152664778080441,38799,,
120,0.10452989016512797,38849,,
120,0.09276350155623178,38899,,
120,0.09276463480813929,38949,,
120,0.10267121809028106,38999,,
120,0.10334097576402697,39049,,
120,,39082,0.12284068123008417,
120,,39082,,0.1054116639554561
121,0.11751726917803765,39099,,
121,0.10387216318865211,39149,,
121,0.1040247462519141,39199,,
121,0.1142559707306031,39249,,
121,0.10076054484728675,39299,,
121,0.1167169175013001,39349,,
121,0.10583703270865202,39399,,
121,,39405,0.12293837182131061,
121,,39405,,0.10534086817728765
122,0.1098349730151319,39449,,
122,0.09654943018620817,39499,,
122,0.10729910700706215,39549,,
122,0.1136722527688583,39599,,
122,0.11045986803054651,39649,,
122,0.09976411632618208,39699,,
122,,39728,0.12293976740961762,
122,,39728,,0.10526798544830254
123,0.09352621278809878,39749,,
123,0.09589709423546468,39799,,
123,0.11360101352232638,39849,,
123,0.10952390739240256,39899,,
123,0.10266720114176175,39949,,
123,0.10633618751365505,39999,,
123,0.10085415244102515,40049,,
123,,40051,0.12277429055266573,
123,,40051,,0.10515319410957992
124,0.09806284819459288,40099,,
124,0.09700268034827135,40149,,
124,0.10534526590699424,40199,,
124,0.09753955189810809,40249,,
124,0.10303052400436896,40299,,
124,0.09449257738875236,40349,,
124,,40374,0.12275436087887226,
124,,40374,,0.10509728114174162
125,0.0990451171731912,40399,,
125,0.09488727215154436,40449,,
125,0.1103913925250091,40499,,
125,0.10088021441890084,40549,,
125,0.10530265050029783,40599,,
125,0.10049211121726398,40649,,
125,,40697,0.12275252429319243,
125,,40697,,0.10498885328799196
126,0.1126044081234459,40699,,
126,0.10725427201192927,40749,,
126,0.1079991710116579,40799,,
126,0.112376339904166,40849,,
126,0.10449856900533223,40899,,
126,0.1080362511740471,40949,,
126,0.10146540772402803,40999,,
126,,41020,0.12276110158463631,
126,,41020,,0.10508242019494161
127,0.10433153856309978,41049,,
127,0.0996623819411639,41099,,
127,0.10482026689235267,41149,,
127,0.12067148361298466,41199,,
127,0.09270810438703767,41249,,
127,0.10651699979594323,41299,,
127,,41343,0.12275233391817832,
127,,41343,,0.1050820236632526
128,0.10193262863495102,41349,,
128,0.10151149086193978,41399,,
128,0.10167140131024159,41449,,
128,0.09968917302086064,41499,,
128,0.09907227913381877,41549,,
128,0.10483318683714427,41599,,
128,0.09442050150161034,41649,,
128,,41666,0.122780356984419,
128,,41666,,0.10510203169556022
129,0.10605854299102135,41699,,
129,0.106538031363798,41749,,
129,0.09943929412953324,41799,,
129,0.10426885956922372,41849,,
129,0.1082450424181653,41899,,
129,0.10824321596681971,41949,,
129,,41989,0.12275668934579025,
129,,41989,,0.10497024618160761
130,0.0971090081226161,41999,,
130,0.10378658479108822,42049,,
130,0.10805105469065424,42099,,
130,0.10773714191497884,42149,,
130,0.0973105214412422,42199,,
130,0.10514220341612729,42249,,
130,0.10204868626469299,42299,,
130,,42312,0.1227470806379387,
130,,42312,,0.10497455538818777
131,0.1116605769733452,42349,,
131,0.09258272324544871,42399,,
131,0.10881177848314892,42449,,
131,0.0976463271268273,42499,,
131,0.10877819989407247,42549,,
131,0.09536858560334018,42599,,
131,,42635,0.12275664612676797,
131,,42635,,0.10500677786229429
132,0.10836504801546464,42649,,
132,0.10956082271776317,42699,,
132,0.11467630915491961,42749,,
132,0.10243194111971088,42799,,
132,0.09966248939400697,42849,,
132,0.09869475900689065,42899,,
132,0.11210696791890282,42949,,
132,,42958,0.12274321376590278,
132,,42958,,0.10508984759342929
133,0.10749164521456475,42999,,
133,0.10206321705484246,43049,,
133,0.10454760717792903,43099,,
133,0.101681905014665,43149,,
133,0.10140512362265752,43199,,
133,0.10197249021734214,43249,,
133,,43281,0.12275814767138613,
133,,43281,,0.10496531634968703
134,0.09180286782645654,43299,,
134,0.09237259120567794,43349,,
134,0.12101426351993165,43399,,
134,0.1067685774238343,43449,,
134,0.09063192380834119,43499,,
134,0.10965727716339478,43549,,
134,0.1126590310904619,43599,,
134,,43604,0.1227525384840902,
134,,43604,,0.1049516975088701
135,0.1016209414494399,43649,,
135,0.10428528940090874,43699,,
135,0.10861830826077505,43749,,
135,0.10616832351889147,43799,,
135,0.11560987776564448,43849,,
135,0.10109512716165588,43899,,
135,,43927,0.12275148714569961,
135,,43927,,0.10492962876073142
136,0.10435930356741029,43949,,
136,0.10664010776577992,43999,,
136,0.10367741799883494,44049,,
136,0.10176658036081077,44099,,
136,0.10321938777357285,44149,,
136,0.1065841052219284,44199,,
136,0.10209820310458964,44249,,
136,,44250,0.12274810118670457,
136,,44250,,0.1050404994871518
137,0.10983159987364467,44299,,
137,0.10844954911795075,44349,,
137,0.09161422618931568,44399,,
137,0.10473442619865372,44449,,
137,0.10797165804079081,44499,,
137,0.10380110779944328,44549,,
137,,44573,0.12274892847221655,
137,,44573,,0.10516100091330054
138,0.10226754593950185,44599,,
138,0.11402844441225135,44649,,
138,0.10138976934001907,44699,,
138,0.1011117614421927,44749,,
138,0.10627404330011254,44799,,
138,0.09637706692369687,44849,,
138,,44896,0.12274817636039477,
138,,44896,,0.10497801368370717
139,0.10091764030633826,44899,,
139,0.10448439665875797,44949,,
139,0.10853752778214272,44999,,
139,0.09647287530588151,45049,,
139,0.10859295309648798,45099,,
139,0.10265431436432411,45149,,
139,0.0996109823634668,45199,,
139,,45219,0.1227483970716781,
139,,45219,,0.10507102052940025
140,0.1012420193573369,45249,,
140,0.09702682864034153,45299,,
140,0.10284753970518459,45349,,
140,0.11199129995169604,45399,,
140,0.10519589419851458,45449,,
140,0.09869739410532576,45499,,
140,,45542,0.12275172942740303,
140,,45542,,0.10498579918085486
141,0.10989869235426449,45549,,
141,0.11040533856389544,45599,,
141,0.10491054089795937,45649,,
141,0.10243065803137617,45699,,
141,0.10245476534820386,45749,,
141,0.09591612722703177,45799,,
141,0.10401332151069417,45849,,
141,,45865,0.12274891263622249,
141,,45865,,0.10502641238538594
142,0.10714277248106852,45899,,
142,0.09675542990137301,45949,,
142,0.1057136485884122,45999,,
142,0.10683269979860416,46049,,
142,0.11299406508957648,46099,,
142,0.10572957090249009,46149,,
142,,46188,0.1227491741561746,
142,,46188,,0.10505298921217351
143,0.0990126143873637,46199,,
143,0.09804107150761776,46249,,
143,0.11188711850829591,46299,,
143,0.09641517307041476,46349,,
143,0.1106094132107214,46399,,
143,0.1124897262087525,46449,,
143,0.10925695184469728,46499,,
143,,46511,0.12275337545684593,
143,,46511,,0.10506440700049338
144,0.10820391761092721,46549,,
144,0.1080891016785337,46599,,
144,0.10101599758324263,46649,,
144,0.09617702945345287,46699,,
144,0.10760107617621127,46749,,
144,0.10280265324450932,46799,,
144,,46834,0.1227516447459485,
144,,46834,,0.10493858776889713
145,0.09815801176786987,46849,,
145,0.11106653369524547,46899,,
145,0.10297613566711745,46949,,
145,0.10252803719036527,46999,,
145,0.10510117702634525,47049,,
145,0.10940975220426231,47099,,
145,0.11554846965869564,47149,,
145,,47157,0.12275128771344668,
145,,47157,,0.10490495183601373
146,0.0989358176149022,47199,,
146,0.0996446226265542,47249,,
146,0.11189455067160226,47299,,
146,0.1011617433728902,47349,,
146,0.09741910257901604,47399,,
146,0.10745971201978742,47449,,
146,,47480,0.12275113717327621,
146,,47480,,0.1049971169465319
147,0.09982088767662443,47499,,
147,0.10501012679826575,47549,,
147,0.10231517110757966,47599,,
147,0.1042446713949767,47649,,
147,0.10161894205440154,47699,,
147,0.11350630210267826,47749,,
147,0.11530547935866499,47799,,
147,,47803,0.1227509627711799,
147,,47803,,0.10496757140072396
148,0.0955140789744524,47849,,
148,0.09541755238211332,47899,,
148,0.09685041726803013,47949,,
148,0.10937502546115294,47999,,
148,0.10393280503543273,48049,,
148,0.10250017661258291,48099,,
148,,48126,0.12275093270605414,
148,,48126,,0.10501639256605849
149,0.10029545944172513,48149,,
149,0.09832605443167564,48199,,
149,0.10703933266930733,48249,,
149,0.09979984823728213,48299,,
149,0.10400457992198808,48349,,
149,0.10610793592488377,48399,,
149,0.11029111068586303,48449,,
149,,48449,0.12275094039464625,
149,,48449,,0.10497172368291313
150,0.10596832176063166,48499,,
150,0.0972405167018034,48549,,
150,0.10515284419423393,48599,,
150,0.11532306792630945,48649,,
150,0.10343676308562118,48699,,
150,0.10492853097368099,48749,,
150,,48772,0.12275063293147277,
150,,48772,,0.10508081975252122
151,0.10480874178627905,48799,,
151,0.11108168295072798,48849,,
151,0.11773164192176845,48899,,
151,0.09664034096327535,48949,,
151,0.10386502543552403,48999,,
151,0.1047834521773731,49049,,
151,,49095,0.12275056799152614,
151,,49095,,0.10505981864043906
152,0.09836622519725459,49099,,
152,0.104134546624386,49149,,
152,0.10653067212305406,49199,,
152,0.10717013950635954,49249,,
152,0.10616413717569895,49299,,
152,0.10168321077497593,49349,,
152,0.10655017373497051,49399,,
152,,49418,0.1227503039097753,
152,,49418,,0.10495807111241215
153,0.09800302454763843,49449,,
153,0.11752894236548322,49499,,
153,0.10893716274094796,49549,,
153,0.11526095865556796,49599,,
153,0.1017212149486786,49649,,
153,0.10261822824927908,49699,,
153,,49741,0.12275005070190959,
153,,49741,,0.10504014561000712
154,0.10589601881763386,49749,,
154,0.10535417232156645,49799,,
154,0.10964341976441405,49849,,
154,0.1008812800408718,49899,,
154,0.11169753767636728,49949,,
154,0.10563097020964275,49999,,
154,0.10212538955224648,50049,,
154,,50064,0.12275017584481027,
154,,50064,,0.10504753563052796
155,0.10445529661609065,50099,,
155,0.10455988045089919,50149,,
155,0.0969804492562924,50199,,
155,0.0978803960486546,50249,,
155,0.10581723479611016,50299,,
155,0.10372670006675973,50349,,
155,,50387,0.12275018510795538,
155,,50387,,0.10495450035741564
156,0.08868579383781938,50399,,
156,0.09228152927284412,50449,,
156,0.10159501483401435,50499,,
156,0.11152261855204393,50549,,
156,0.1099021181166422,50599,,
156,0.09972895833542385,50649,,
156,0.10791103869481922,50699,,
156,,50710,0.12275019179711023,
156,,50710,,0.10503141793773557
157,0.0998962208999619,50749,,
157,0.09183138631406677,50799,,
157,0.1092117313395939,50849,,
157,0.0994896340248041,50899,,
157,0.09854602076369563,50949,,
157,0.10294169156650199,50999,,
157,,51033,0.12275019158878847,
157,,51033,,0.10499190172318547
158,0.10662476199375646,51049,,
158,0.10399384508789353,51099,,
158,0.10966300143363682,51149,,
158,0.10903575150105628,51199,,
158,0.09403482201447473,51249,,
158,0.10862376897210936,51299,,
158,0.10618302059785395,51349,,
158,,51356,0.12275019708898605,
158,,51356,,0.10498959717459355
159,0.10609791051958131,51399,,
159,0.09322858103037657,51449,,
159,0.10423123673796003,51499,,
159,0.09890933234002133,51549,,
159,0.09744969487300688,51599,,
159,0.1020748898034408,51649,,
159,,51679,0.12275020597698313,
159,,51679,,0.10490458887303217
160,0.11110148490133373,51699,,
160,0.11160418913337,51749,,
160,0.08952511252853511,51799,,
160,0.10969518030315273,51849,,
160,0.11066853747032604,51899,,
160,0.10196962414675864,51949,,
160,0.10639619807613174,51999,,
160,,52002,0.12275020020264488,
160,,52002,,0.104784596818696
161,0.11173075387525805,52049,,
161,0.09841002060611106,52099,,
161,0.08887547521032517,52149,,
161,0.10386121604293237,52199,,
161,0.11150668856438084,52249,,
161,0.09700576727797952,52299,,
161,,52325,0.12275019273187311,
161,,52325,,0.10496727601486483
162,0.10259984636828944,52349,,
162,0.09490501662266514,52399,,
162,0.10102887760330148,52449,,
162,0.11022938677780511,52499,,
162,0.11375018163191318,52549,,
162,0.11296548920404875,52599,,
162,,52648,0.12275020084176548,
162,,52648,,0.10496537242705417
163,0.09918297155132667,52649,,
163,0.10126080319495691,52699,,
163,0.10287765141946244,52749,,
163,0.10513588397105832,52799,,
163,0.11021350048957819,52849,,
163,0.1053060855322,52899,,
163,0.1178217258995086,52949,,
163,,52971,0.12275018327568427,
163,,52971,,0.1048959558986375
164,0.0958955921599024,52999,,
164,0.10306074553511302,53049,,
164,0.09983480315740278,53099,,
164,0.11158412452031848,53149,,
164,0.10493567441124492,53199,,
164,0.10815529377369747,53249,,
164,,53294,0.12275017534774392,
164,,53294,,0.10496874493792857
165,0.10579708849879739,53299,,
165,0.1091008177587651,53349,,
165,0.09445040972824928,53399,,
165,0.10467446775067613,53449,,
165,0.10646716453878323,53499,,
165,0.09245363842264627,53549,,
165,0.11039852553804161,53599,,
165,,53617,0.1227501968126525,
165,,53617,,0.10483416808358544
