loss_step,epoch,step,val_loss,loss_epoch
0.12646882957282057,103,33449,,
0.10407923075546638,103,33499,,
0.10873554490955303,103,33549,,
,103,33591,0.12343998796515225,
,103,33591,,0.1118751151651309
0.11563026216282399,104,33599,,
0.11318970103705922,104,33649,,
0.12193062781187573,104,33699,,
0.1213191641592859,104,33749,,
0.12384182401066834,104,33799,,
0.11548595075937218,104,33849,,
0.10540800696049286,104,33899,,
,104,33914,0.12344003291978506,
,104,33914,,0.11191439043691619
0.11038363765816463,105,33949,,
0.10072456101332716,105,33999,,
0.12419501403580267,105,34049,,
0.10421836566418788,105,34099,,
0.10873167312434079,105,34149,,
0.1183555420687045,105,34199,,
,105,34237,0.12344031812305613,
,105,34237,,0.11193863425713829
0.1004262103959805,106,34249,,
0.10946612709749495,106,34299,,
0.09894163527615585,106,34349,,
0.10107113992413898,106,34399,,
0.12104902341807773,106,34449,,
0.12229830175252962,106,34499,,
0.1161094146881093,106,34549,,
,106,34560,0.12344020988816923,
,106,34560,,0.11193414695080119
0.10888981867515145,107,34599,,
0.12052092695079346,107,34649,,
0.12300975989856051,107,34699,,
0.1110741965510933,107,34749,,
0.1166524839511067,107,34799,,
0.1009192430741766,107,34849,,
,107,34883,0.12344054460144661,
,107,34883,,0.11193310285093758
0.11433568951749284,108,34899,,
0.10662011478836764,108,34949,,
0.11800574975752025,108,34999,,
0.11001409821673687,108,35049,,
0.12535806333183133,108,35099,,
0.10479542491004122,108,35149,,
0.10997787719735969,108,35199,,
,108,35206,0.12344256325451856,
,108,35206,,0.11195119375618201
0.11159752661891414,109,35249,,
0.11998420338272216,109,35299,,
0.10929852050576608,109,35349,,
0.10651841268778797,109,35399,,
0.10520717642160739,109,35449,,
0.10962383251876541,109,35499,,
,109,35529,0.12344225479272015,
,109,35529,,0.11191149260365421
0.11227787534462663,110,35549,,
0.0996738661574623,110,35599,,
0.10802063582587092,110,35649,,
0.10845861262334076,110,35699,,
0.13221958247619586,110,35749,,
0.12030839409795947,110,35799,,
0.11031310777018226,110,35849,,
,110,35852,0.12344200668097458,
,110,35852,,0.11192776245818468
0.11192420893743556,111,35899,,
0.11201466594762673,111,35949,,
0.11998695767252708,111,35999,,
0.10817245862447447,111,36049,,
0.11206258437181284,111,36099,,
0.1078591367054429,111,36149,,
,111,36175,0.1234417372831306,
,111,36175,,0.11176995024956989
0.12194229213861311,112,36199,,
0.12011470288463094,112,36249,,
0.11307141807711736,112,36299,,
0.11403643378571872,112,36349,,
0.11038833848297296,112,36399,,
0.09743486184582034,112,36449,,
,112,36498,0.12344165978066872,
,112,36498,,0.11188638792418036
0.11044536773419399,113,36499,,
0.11045709602424887,113,36549,,
0.10446779329623765,113,36599,,
0.11902180419240678,113,36649,,
0.10439693665023553,113,36699,,
0.10529988458212299,113,36749,,
0.11753873086934326,113,36799,,
,113,36821,0.1234414968455711,
,113,36821,,0.1119775651799651
0.11197759041150407,114,36849,,
0.11614112548993609,114,36899,,
0.12329314694660885,114,36949,,
0.1128817033672097,114,36999,,
0.11157413717086519,114,37049,,
0.11717009180743473,114,37099,,
,114,37144,0.12344129724429756,
,114,37144,,0.11190939981771868
0.1071796712874825,115,37149,,
0.11708318782219176,115,37199,,
0.10912194195578656,115,37249,,
0.11901200124863123,115,37299,,
0.11237837432964287,115,37349,,
0.1108676098123318,115,37399,,
0.11598905826274171,115,37449,,
,115,37467,0.12344124903012395,
,115,37467,,0.11194611140444052
0.10772413899175122,116,37499,,
0.11121086608398457,116,37549,,
0.10867991646183722,116,37599,,
0.1179381391518871,116,37649,,
0.11718580494457598,116,37699,,
0.10297883576897604,116,37749,,
,116,37790,0.12344102661622129,
,116,37790,,0.11197850019403485
0.10735745659043781,117,37799,,
0.10832090909865455,117,37849,,
0.11306928082934768,117,37899,,
0.11742721869721807,117,37949,,
0.12423112758971866,117,37999,,
0.11880222059634651,117,38049,,
0.10722688758717638,117,38099,,
,117,38113,0.12344079635259085,
,117,38113,,0.11192229728364757
0.10478396258489076,118,38149,,
0.11838944363114241,118,38199,,
0.11095284216852502,118,38249,,
0.11172723823529744,118,38299,,
0.11021889849162322,118,38349,,
0.11514372008385809,118,38399,,
,118,38436,0.12344069209435303,
,118,38436,,0.1118159925638893
0.10978679196424986,119,38449,,
0.10749500974410577,119,38499,,
0.11316197721654221,119,38549,,
0.12501754708006207,119,38599,,
0.10549629117102809,119,38649,,
0.11263283579358689,119,38699,,
0.12214652652726042,119,38749,,
,119,38759,0.1234406079010176,
,119,38759,,0.11190860950105379
0.11859447604644671,120,38799,,
0.10864310423248794,120,38849,,
0.09910130586079163,120,38899,,
0.09930222442887791,120,38949,,
0.10841701861606601,120,38999,,
0.10900446458119657,120,39049,,
,120,39082,0.1234406097547554,
,120,39082,,0.11197502158912706
0.12658850872622027,121,39099,,
0.10708153516034784,121,39149,,
0.11170750816137492,121,39199,,
0.11845431616001899,121,39249,,
0.10545776067394064,121,39299,,
0.12272512318552231,121,39349,,
0.11303541778117103,121,39399,,
,121,39405,0.12344059237128344,
,121,39405,,0.11181147271440657
0.11991794153803823,122,39449,,
0.1018326732618418,122,39499,,
0.11561832707919217,122,39549,,
0.11697792114467652,122,39599,,
0.11545640582785655,122,39649,,
0.10434396893953905,122,39699,,
,122,39728,0.12344059915603237,
,122,39728,,0.11188183532655867
0.10023548603140209,123,39749,,
0.09925811752357526,123,39799,,
0.12264797905643791,123,39849,,
0.11661173173715392,123,39899,,
0.11182078693928248,123,39949,,
0.11331099273959945,123,39999,,
0.10533219205110755,123,40049,,
,123,40051,0.12344057786206208,
,123,40051,,0.11195371359796076
0.1034570398251158,124,40099,,
0.10515957393278741,124,40149,,
0.10949763551213532,124,40199,,
0.1041063922340378,124,40249,,
0.11124991614260603,124,40299,,
0.1024154493766318,124,40349,,
,124,40374,0.12344058398892047,
,124,40374,,0.11188273007043972
0.1059057758025974,125,40399,,
0.10245424366485806,125,40449,,
0.11456470339733209,125,40499,,
0.10798656983718057,125,40549,,
0.11087297906954156,125,40599,,
0.10741640856399412,125,40649,,
,125,40697,0.12344058394349963,
,125,40697,,0.11192347222450844
0.12229137499335865,126,40699,,
0.11384771075195828,126,40749,,
0.11445450705039789,126,40799,,
0.11971232144119959,126,40849,,
0.11176955371594112,126,40899,,
0.11497993977731713,126,40949,,
0.108399775917708,126,40999,,
,126,41020,0.12344057606232739,
,126,41020,,0.11202811805072911
0.11417692171245251,127,41049,,
0.10382562965942396,127,41099,,
0.11095657998977043,127,41149,,
0.12658569712504666,127,41199,,
0.0992148877319022,127,41249,,
0.11296504125605548,127,41299,,
,127,41343,0.12344056561944322,
,127,41343,,0.11201026479740214
0.10981536863582218,128,41349,,
0.105518525991337,128,41399,,
0.10561853461596062,128,41449,,
0.10733045790201975,128,41499,,
0.10538990775445012,128,41549,,
0.11129823527402294,128,41599,,
0.10434949260697626,128,41649,,
,128,41666,0.12344055912353358,
,128,41666,,0.11180446475474877
0.11291012839083292,129,41699,,
0.11290370247944705,129,41749,,
0.10656869297091356,129,41799,,
0.11337696496267458,129,41849,,
0.11586139756320928,129,41899,,
0.11873300196369518,129,41949,,
,129,41989,0.12344055905929668,
,129,41989,,0.11189060953592253
